length_url,length_hostname,num_special_chars,num_digits,subdomain_count,domain_age,web_traffic,page_rank,google_index,status_encoded
85,10,170,170,2,3277,8137075,2,1,1
138,13,276,138,2,1115,6093988,0,1,1
33,11,33,33,1,6753,2305,8,1,1
36,19,72,0,2,-1,0,3,1,1
21,13,42,0,2,686,0,0,1,1
61,44,305,183,5,5627,0,5,1,1
96,17,192,96,2,8347,1,10,1,1
167,31,501,167,3,7087,18105,3,1,1
76,12,76,380,1,-1,0,5,0,0
57,14,114,0,2,1082,0,2,1,1
19,12,19,0,1,1856,0,0,0,0
125,38,250,125,2,322,126941,0,1,1
66,13,132,198,2,647,1530583,1,1,1
52,35,104,156,2,6382,0,3,1,1
29,21,58,0,2,1986,8007474,2,0,0
34,26,68,0,2,7296,0,5,0,0
38,19,76,0,2,7164,173889,2,0,0
30,21,60,0,2,-1,1564669,3,0,0
62,21,124,62,2,7445,0,8,0,0
26,18,52,0,2,2634,5403,2,0,1
938,56,2814,0,3,16,0,0,1,1
83,22,332,83,4,5659,889,6,1,1
39,13,117,39,3,-1,0,3,1,1
112,18,224,896,2,5668,76725,5,0,0
43,19,129,0,3,8246,16925,4,1,0
52,44,260,104,5,5627,0,5,1,1
29,22,58,0,2,323,0,0,1,1
71,45,142,0,2,1834,0,0,1,1
60,26,120,60,2,8145,89705,5,0,0
59,19,118,0,2,7605,15306,5,0,0
121,17,363,121,3,-1,0,0,1,1
27,14,54,0,2,-1,138069,5,0,0
41,10,82,41,2,3251,421761,4,1,1
38,14,76,0,2,869,0,0,0,1
129,15,258,258,2,1109,0,0,1,1
37,20,111,0,3,4521,7668130,2,1,1
79,19,316,0,4,12377,20423,5,0,0
58,31,232,58,4,5616,0,5,1,1
47,7,47,47,1,2521,632751,7,1,1
34,25,68,0,2,2301,22884,3,0,1
52,17,156,0,3,7304,148,5,0,0
48,17,96,48,2,3891,0,10,0,0
55,39,110,165,2,615,13523,2,1,1
55,18,110,165,2,7506,65678,5,0,0
33,17,33,0,1,-1,0,0,1,1
74,15,148,222,2,5211,202714,4,1,1
41,16,123,123,3,6133,28448,5,0,0
29,20,58,0,2,6735,185802,3,0,0
27,20,54,0,2,1013,0,2,1,1
334,13,3340,668,10,5590,0,3,1,1
37,28,74,0,2,2914,1680589,2,0,0
109,17,218,1090,2,5207,13244,5,0,0
33,15,66,0,2,-1,317,5,0,0
26,10,26,0,1,2139,309382,7,1,1
96,7,192,96,2,4842,9602,5,0,1
60,16,180,180,3,-1,8523,5,1,0
62,10,62,0,1,-1,0,0,1,1
78,17,234,312,3,-1,77959,4,1,0
39,31,78,0,2,1546,4669,2,1,1
52,9,104,0,2,5728,0,0,1,1
80,34,240,640,3,3459,324208,4,0,0
29,16,58,0,2,5160,0,8,0,0
44,26,132,0,3,1546,4669,2,1,1
32,23,64,0,2,4995,561890,2,0,0
113,15,226,113,2,8347,1,10,1,1
100,25,300,0,3,4099,0,0,1,1
32,25,64,0,2,7295,0,5,1,1
44,29,132,0,3,3015,443326,4,1,1
52,13,156,0,3,2817,0,0,1,1
24,15,48,0,2,4875,7896,4,0,0
65,17,130,455,2,3063,430644,4,0,0
49,13,98,98,2,1613,0,0,1,1
49,12,98,49,2,-1,998801,1,1,1
132,16,396,396,3,7764,32,5,0,1
32,15,64,32,2,2646,1518041,3,0,0
19,10,38,0,2,-1,166944,5,0,0
54,21,108,54,2,3374,249487,5,0,0
59,31,236,59,4,8195,8063233,4,1,1
82,18,164,492,2,4401,0,2,0,0
64,16,128,0,2,7838,4087,5,0,0
155,39,775,310,5,5614,0,5,1,1
51,16,102,0,2,7132,12,7,0,0
24,16,48,0,2,3097,2457400,2,0,0
43,18,129,0,3,1859,0,2,1,1
23,14,46,0,2,1936,62777,6,0,0
83,23,83,166,1,1969,0,0,1,1
25,16,50,0,2,6831,0,2,0,0
64,13,64,256,1,1573,239536,4,1,0
33,25,99,0,3,-1,0,3,0,1
56,20,112,168,2,2137,11284,4,1,0
87,51,174,522,2,254,35612,1,1,1
24,16,48,0,2,2480,5257779,4,0,0
107,16,214,963,2,8027,6195,5,1,0
30,21,60,0,2,8386,453826,4,0,0
148,17,740,148,5,4166,0,4,1,1
36,23,72,0,2,1802,0,0,1,1
69,25,138,0,2,1975,0,0,1,1
100,16,300,100,3,518,4427853,0,1,1
39,14,78,78,2,3573,15987,6,0,0
56,20,112,0,2,1574,0,0,1,1
53,17,106,53,2,6302,0,2,1,1
50,13,150,0,3,4979,315959,2,1,1
49,27,147,0,3,484,0,0,1,1
26,16,52,0,2,2644,0,1,1,1
30,15,60,0,2,3270,0,0,1,1
111,29,222,999,2,7616,2190,5,0,0
21,14,42,0,2,-1,1465448,3,0,0
25,16,50,0,2,3624,699776,3,0,0
60,12,60,0,1,2532,0,0,1,1
28,19,56,0,2,6272,804801,4,0,0
98,26,196,196,2,2300,0,2,1,1
33,8,33,0,1,5621,0,1,1,1
99,12,99,198,1,1706,4830221,2,1,1
29,9,29,116,1,554,0,0,1,1
50,28,100,0,2,6055,116833,5,1,0
34,26,68,0,2,6202,7701846,5,0,0
20,7,20,0,1,920,11781,6,1,1
56,26,168,0,3,3640,0,0,1,1
28,20,84,0,3,8493,1973,6,0,1
75,25,300,0,4,1854,7237293,2,1,1
53,21,106,0,2,5972,0,0,1,1
69,16,276,0,4,645,0,2,1,1
41,18,123,0,3,-1,8161447,3,1,1
40,21,160,40,4,-1,0,1,1,1
127,50,508,127,4,3992,5697976,0,1,1
18,10,18,0,1,8770,1100059,4,0,0
32,25,64,0,2,7297,8925548,5,0,0
54,15,108,216,2,5887,184,6,0,0
34,26,68,0,2,6255,1416696,0,1,1
28,20,56,0,2,1054,18736,3,0,0
39,31,117,39,3,7142,8441470,1,1,1
22,14,22,22,1,-1,0,2,0,1
50,24,100,50,2,7123,34048,4,0,0
29,21,58,0,2,-1,1274420,4,0,0
126,50,504,126,4,3993,5707171,0,1,1
53,17,106,53,2,554,0,0,1,1
76,10,76,0,1,5106,0,0,1,1
65,16,195,260,3,2604,3035738,4,0,0
55,15,110,0,2,5850,0,0,1,1
53,20,159,0,3,1605,0,0,1,1
37,28,74,0,2,7505,2244720,4,0,0
38,31,76,0,2,7295,0,5,1,1
57,21,114,0,2,3861,0,4,1,1
66,18,132,396,2,2341,36313,4,0,0
37,6,37,0,1,-1,63706,6,0,1
138,17,276,0,2,-1,0,0,1,1
27,19,54,0,2,3394,100826,3,0,0
118,42,472,0,4,3993,5707171,0,1,1
57,38,285,114,5,5614,3340968,5,1,1
27,19,54,0,2,5382,0,3,0,0
131,15,393,131,3,7588,27719,6,1,1
58,16,116,0,2,7130,12,7,0,0
33,25,66,0,2,3965,0,2,0,0
27,18,54,0,2,1416,0,2,0,0
21,13,42,0,2,2179,2521464,3,0,0
132,29,660,132,5,5037,1984172,3,1,0
49,24,98,147,2,4079,767,5,0,0
34,17,68,34,2,50,0,0,1,1
38,16,76,0,2,7132,12,7,0,0
78,17,234,390,3,7292,1010,6,0,0
68,15,136,68,2,-1,0,2,1,1
45,16,90,0,2,7132,12,7,0,0
23,14,23,0,1,2704,2715729,5,0,0
58,24,174,174,3,7226,52480,5,0,0
152,18,608,152,4,4091,7776219,0,1,1
37,29,74,111,2,-1,77586,1,1,1
51,14,102,102,2,9900,187,8,0,0
39,17,78,39,2,7600,4133,6,0,0
25,15,50,0,2,2995,395612,1,1,1
71,35,142,142,2,11,0,0,1,1
49,13,49,294,1,4202,7191477,4,1,0
253,15,759,1012,3,-1,0,0,0,1
61,20,183,122,3,6300,128102,5,0,0
82,12,164,574,2,9284,154918,5,0,0
80,16,160,160,2,9318,13,7,1,0
55,25,165,55,3,7516,38038,4,0,0
129,25,258,129,2,8018,5178465,4,1,1
39,16,78,0,2,7134,12,7,0,0
56,19,112,0,2,6669,6844,5,1,0
128,50,512,128,4,4003,5816617,0,1,1
54,18,108,54,2,5809,228,7,0,0
27,19,54,0,2,4174,0,3,0,0
27,9,54,0,2,1469,0,0,1,1
34,26,68,0,2,5223,865185,2,0,0
21,13,21,0,1,4923,0,3,0,0
50,16,100,0,2,6070,14592,5,0,0
117,42,468,0,4,3992,5697976,0,1,1
90,15,180,450,2,-1,172375,5,0,0
48,7,48,0,1,2521,632751,7,1,1
48,27,96,48,2,779,0,0,1,1
22,6,22,0,1,-1,3536,9,1,1
56,32,168,168,3,6865,271260,2,1,1
90,17,180,0,2,1877,0,1,1,1
213,15,852,1278,4,-1,1768405,2,1,1
31,24,62,0,2,5160,0,8,0,0
28,20,56,0,2,-1,2537042,4,0,0
35,27,70,35,2,7296,5320327,5,0,0
65,32,130,130,2,7814,55134,4,0,0
108,23,324,108,3,-1,0,2,1,1
43,13,129,0,3,-1,0,0,1,1
28,19,56,0,2,2786,702387,3,0,0
123,46,615,0,5,3992,5707171,0,1,1
47,22,141,0,3,3770,0,2,1,1
35,27,70,0,2,7295,0,5,1,1
73,20,219,73,3,3420,0,0,1,1
23,14,46,0,2,7308,2217046,4,0,0
67,19,201,201,3,-1,0,0,1,1
28,19,56,0,2,5466,1642644,3,0,0
26,17,52,0,2,-1,0,2,0,1
24,15,48,0,2,7747,9814,6,0,0
43,34,86,0,2,5232,0,7,0,0
49,36,98,147,2,7296,0,5,1,1
69,31,138,69,2,7618,2188,5,0,0
30,23,60,0,2,5159,1488031,8,0,0
37,16,111,0,3,967,0,0,1,1
47,28,141,94,3,7083,17964,3,1,1
31,18,31,0,1,8130,1229068,4,0,0
26,17,52,0,2,5908,1345725,2,0,0
32,24,32,0,1,5085,0,3,0,0
56,26,112,0,2,2347,242805,2,1,0
70,19,210,0,3,-1,1106852,4,1,0
50,42,150,150,3,7128,8386524,1,1,1
86,19,344,0,4,-1,0,0,1,1
35,11,35,0,1,7489,63,10,0,0
48,28,96,0,2,-1,0,0,1,1
26,17,26,0,1,-1,795896,2,0,0
105,28,420,0,4,5942,94313,3,1,0
123,39,246,1107,2,7446,0,8,0,0
141,34,282,282,2,8018,0,4,1,1
30,22,60,0,2,2910,2751403,4,0,0
20,13,20,0,1,-1,244548,2,0,0
39,27,78,0,2,-1,318619,2,1,1
28,20,56,0,2,3544,0,2,0,0
32,23,64,0,2,4107,666841,4,0,0
72,10,72,72,1,3523,6293523,1,1,1
29,17,29,0,1,3232,0,0,0,1
45,15,45,0,1,-1,8116481,0,1,1
29,21,58,0,2,1579,5247508,3,0,0
37,29,74,37,2,4711,592208,4,0,0
52,24,260,0,5,5616,0,5,1,1
76,59,608,0,8,8415,0,2,1,1
30,20,30,0,1,3829,0,0,1,1
46,25,92,0,2,6260,683,6,0,0
64,12,128,64,2,4668,0,0,1,1
58,27,174,116,3,4824,396309,4,0,0
42,19,126,0,3,5441,436375,3,1,1
153,41,612,1377,4,9127,1317,2,1,1
85,18,170,510,2,4964,62075,5,0,0
111,15,222,111,2,8347,1,10,1,1
35,27,70,0,2,7299,0,5,0,0
62,8,62,186,1,-1,842241,4,0,0
39,20,117,0,3,58,0,0,1,1
76,20,228,228,3,1256,0,3,1,1
24,16,48,0,2,-1,751879,3,0,0
33,25,66,0,2,3775,5639332,2,0,0
29,16,58,0,2,-1,0,0,1,1
33,17,33,0,1,7689,0,4,0,0
21,14,21,21,1,-1,8057895,1,0,0
39,25,78,0,2,1338,22211,6,1,1
103,15,103,103,1,6683,0,5,0,0
83,16,166,498,2,6788,296349,3,1,0
33,16,66,0,2,-1,5776415,2,1,1
50,21,150,0,3,-1,0,1,1,1
31,22,31,0,1,315,0,0,0,1
27,19,54,0,2,3153,9482009,3,0,0
85,21,170,85,2,4284,0,1,1,1
26,17,52,0,2,-1,351713,3,0,0
126,50,504,126,4,3992,5697976,0,1,1
30,22,60,0,2,3295,1759878,4,0,0
55,20,110,165,2,5657,11681,5,0,0
29,17,58,0,2,-1,0,5,0,0
32,10,64,0,2,1747,1146509,4,1,1
78,15,156,468,2,8292,19,7,0,0
29,20,58,0,2,1725,427885,3,0,0
437,23,3059,874,7,4798,2956421,4,0,1
49,13,98,196,2,7422,286,7,1,0
45,38,180,0,4,4202,0,0,1,1
58,18,116,0,2,3924,736894,3,0,0
37,25,74,0,2,1338,22211,6,1,1
70,38,280,140,4,5616,0,5,1,1
55,23,110,110,2,5184,1078203,4,0,0
46,11,92,92,2,-1,23249,6,1,0
44,18,132,0,3,-1,0,0,1,1
32,21,64,0,2,-1,196420,4,0,0
74,25,222,148,3,553,0,2,1,1
28,21,56,0,2,7296,0,5,0,0
28,20,28,28,1,5,0,0,1,1
27,14,27,0,1,895,0,0,1,1
109,16,327,1090,3,8278,6030,6,1,0
254,29,762,254,3,3378,3100263,4,1,1
39,7,39,78,1,-1,0,2,0,0
37,16,111,0,3,-1,62673,3,1,0
30,21,60,30,2,1796,678863,2,0,0
24,14,48,0,2,8843,8453855,3,0,0
37,12,74,0,2,-1,1980,5,0,0
47,26,94,0,2,3368,0,1,1,1
68,12,68,0,1,-1,0,1,1,1
55,37,275,0,5,5627,0,5,1,1
22,14,44,0,2,-1,135685,3,0,0
22,13,44,0,2,-1,375554,4,0,0
36,15,144,0,4,7856,18244,4,1,1
70,16,140,0,2,8347,1,10,1,1
32,25,64,0,2,7299,0,5,0,0
34,15,34,34,1,7967,0,1,1,1
22,15,44,0,2,3894,210556,2,0,0
29,20,58,0,2,-1,1487897,4,0,0
57,7,57,171,1,2520,632001,7,1,1
26,18,52,0,2,-1,0,0,1,1
41,26,123,0,3,8049,1590,5,0,0
99,37,396,99,4,5670,881,6,0,1
24,16,48,0,2,184,0,2,0,0
97,9,97,97,1,72,0,0,1,1
107,27,749,642,7,-1,0,2,1,1
58,11,174,58,3,1993,10422666,0,1,1
76,50,304,76,4,3993,5707171,0,1,1
140,37,420,560,3,0,0,0,1,1
57,19,171,171,3,3926,12829,4,0,0
30,23,60,0,2,5231,0,7,0,0
40,20,120,0,3,55,0,0,1,1
52,44,104,0,2,7299,0,5,0,0
33,26,66,0,2,5159,7280414,8,0,0
21,12,21,0,1,-1,0,0,1,1
142,34,284,284,2,8018,0,4,1,1
38,29,76,0,2,6375,86031,4,0,0
30,21,60,0,2,3502,535644,4,0,0
37,12,111,0,3,8534,249228,6,0,0
80,32,320,240,4,-1,102713,5,0,0
28,19,56,0,2,4662,369654,3,0,0
35,12,70,0,2,8971,43534,6,1,0
26,19,52,0,2,7446,0,1,1,1
33,20,66,0,2,5161,0,8,0,0
55,18,165,0,3,-1,52062,3,1,1
47,38,94,94,2,1633,149347,2,1,1
64,23,192,64,3,-1,7955434,0,1,1
43,23,129,0,3,1272,0,0,0,1
42,24,42,0,1,5085,0,3,0,0
160,43,320,160,2,8019,0,4,1,1
103,15,103,927,1,2747,337414,5,0,0
56,31,224,56,4,5616,0,5,1,1
20,12,40,0,2,2208,0,0,0,1
46,16,138,0,3,532,0,0,1,1
34,21,68,0,2,5160,0,8,0,0
83,13,249,0,3,2292,134706,4,0,1
37,25,74,0,2,7083,17964,3,1,1
84,12,168,84,2,535,0,3,1,1
16,9,32,0,2,-1,81531,4,0,0
21,12,42,0,2,8396,1194,6,0,0
84,19,252,0,3,6811,1500702,5,1,0
41,33,82,0,2,232,0,0,1,1
32,23,64,0,2,2024,0,2,0,0
22,14,44,0,2,3875,884585,4,0,0
36,27,108,0,3,5784,51109,5,0,0
82,16,164,0,2,8348,1,10,0,1
36,12,72,0,2,8965,70,8,0,0
55,14,55,110,1,3228,0,2,1,1
90,20,270,90,3,-1,0,3,1,1
33,25,99,0,3,-1,946388,4,0,0
169,10,1014,169,6,360,8262494,0,1,1
126,13,378,0,3,12127,1005,7,0,0
46,22,138,0,3,8048,1586,5,0,0
65,24,130,65,2,7121,33109,4,1,0
46,37,92,92,2,2838,0,2,1,0
83,12,166,415,2,9120,24073,5,0,0
74,24,222,296,3,7226,52982,5,0,0
164,17,492,820,3,-1,0,0,1,1
40,21,80,0,2,8075,14837,5,0,0
35,28,70,0,2,7295,0,5,1,1
135,26,270,135,2,8018,0,4,1,1
263,22,526,263,2,7408,28769,5,0,1
50,13,150,0,3,4979,315959,2,1,1
127,50,508,127,4,4003,5828815,0,1,1
34,27,68,68,2,5160,0,8,0,0
24,15,48,0,2,1340,1624160,2,0,0
22,13,44,0,2,4527,0,4,0,0
84,20,252,420,3,3242,0,2,1,1
68,19,408,0,6,1723,0,2,1,1
49,31,98,49,2,-1,393662,2,1,1
27,20,54,27,2,5232,9478551,7,0,0
51,14,153,0,3,6810,0,0,1,1
31,24,62,0,2,5161,830227,8,0,0
19,6,19,0,1,3154,37405,7,1,1
82,31,328,246,4,7446,383,8,1,0
61,26,183,61,3,7519,10681,5,0,0
34,25,68,34,2,2837,0,2,1,1
60,24,120,60,2,7122,33428,4,1,0
33,15,33,0,1,-1,0,0,1,1
43,15,86,0,2,5640,2,10,0,0
80,14,480,0,6,552,3672187,0,1,1
26,18,52,0,2,1838,1440134,4,0,0
59,23,118,59,2,454,0,0,1,1
47,18,94,0,2,-1,510056,4,0,0
36,29,72,0,2,7295,0,5,1,1
77,19,154,308,2,7223,405472,2,0,0
49,21,98,49,2,7724,6808988,3,0,0
31,23,93,0,3,296,0,0,0,1
45,14,90,0,2,1953,4365,3,1,1
35,28,70,0,2,7297,0,5,0,0
30,22,30,0,1,-1,0,2,0,0
50,23,100,50,2,6507,6917791,4,1,0
42,21,126,0,3,-1,0,0,1,1
41,17,41,82,1,3171,0,3,1,0
30,21,60,0,2,-1,0,2,0,0
86,33,86,516,1,5658,3453085,4,0,0
113,38,226,791,2,3157,0,1,1,1
27,18,54,0,2,5879,0,1,0,0
42,17,126,42,3,3830,0,2,1,0
30,23,60,0,2,4593,361415,4,0,0
557,25,2785,13368,5,6589,30,4,1,0
93,28,279,93,3,1016,1211946,2,1,1
37,17,74,0,2,6431,618,5,0,0
91,13,273,637,3,7887,2606,5,0,0
188,24,752,1692,4,2362,173942,1,1,1
34,26,68,0,2,7298,0,5,0,0
34,19,68,0,2,-1,0,1,1,1
23,16,46,0,2,-1,261325,3,0,0
24,5,24,0,1,-1,132629,5,1,1
29,20,58,0,2,5105,7531072,4,0,0
34,25,68,0,2,2085,156886,2,0,0
48,17,96,48,2,9639,149,7,1,0
86,27,258,0,3,152,5008870,0,1,1
54,46,216,162,4,5626,0,5,1,1
94,20,282,0,3,-1,0,0,1,1
26,9,52,0,2,-1,0,0,1,1
59,29,177,59,3,-1,0,0,0,1
34,23,34,0,1,7,0,0,1,1
57,48,228,171,4,5626,0,5,1,1
48,23,144,0,3,5350,26325,5,0,0
48,18,192,0,4,7928,12091,4,1,1
47,11,141,0,3,-1,1876,7,0,0
29,21,87,0,3,-1,142439,3,0,0
76,50,304,76,4,4003,5816617,0,1,1
55,35,55,55,1,1521,0,0,1,1
128,9,128,1408,1,9689,31719,5,0,0
40,13,120,0,3,-1,150879,5,1,0
29,20,58,29,2,3103,191279,4,0,0
173,14,865,173,5,8348,0,10,0,1
74,14,148,0,2,2305,541454,4,1,1
35,13,35,0,1,7187,20789,5,0,0
50,24,100,50,2,7119,32633,4,1,0
44,14,88,0,2,1953,4365,3,1,1
40,14,80,40,2,9399,15,9,1,0
33,26,66,0,2,7295,0,5,1,1
31,24,62,0,2,-1,0,2,0,0
74,28,148,0,2,3921,0,0,1,1
59,14,177,59,3,4520,0,0,1,1
74,15,148,222,2,10234,1286,6,0,0
26,17,52,0,2,-1,923184,5,0,0
35,27,70,0,2,1950,341948,1,1,1
93,20,279,93,3,8837,671,7,0,0
26,18,52,0,2,4937,0,2,0,0
40,31,80,40,2,4243,882816,3,0,0
86,27,258,86,3,7015,40986,3,1,1
32,18,96,0,3,816,0,4,0,1
53,21,106,0,2,5972,0,0,1,1
78,21,234,78,3,2786,0,0,1,1
34,26,68,34,2,7051,1222496,2,1,1
58,26,174,0,3,8019,0,3,1,1
89,23,267,89,3,-1,0,0,1,1
40,31,120,40,3,7142,8441470,1,1,1
56,28,112,0,2,235,0,3,1,1
81,12,81,81,1,98,0,0,1,1
127,50,508,127,4,3992,5697976,0,1,1
107,18,321,0,3,5034,0,2,1,1
26,17,52,26,2,-1,0,2,0,0
46,28,230,0,5,5613,0,5,1,1
80,13,240,160,3,50,0,0,1,1
25,16,50,0,2,5948,211508,4,0,0
25,16,50,0,2,1758,0,2,0,0
25,17,50,0,2,4103,35724,5,0,0
441,31,1323,1323,3,7087,18105,3,1,1
19,12,38,0,2,-1,1853658,2,0,0
124,46,620,0,5,3993,5707171,0,1,1
59,22,59,118,1,4594,125414,5,0,0
42,13,42,42,1,-1,0,0,1,1
34,25,68,34,2,-1,389161,3,0,0
44,11,88,44,2,340,0,0,1,1
66,17,198,198,3,-1,4194715,3,0,0
26,18,52,0,2,105,1566145,0,1,1
18,11,18,0,1,1127,0,3,0,0
123,11,615,984,5,6316,6412,6,0,1
41,29,41,82,1,295,0,0,1,1
60,18,180,0,3,7133,12,7,1,0
63,18,126,189,2,8932,108957,4,1,0
72,18,144,432,2,-1,0,0,0,0
21,12,21,0,1,-1,211827,2,0,0
26,18,52,26,2,7759,39678,3,0,0
92,31,184,644,2,2613,788754,3,0,0
46,34,184,0,4,359,0,1,1,1
62,37,248,186,4,0,0,0,1,1
33,24,66,0,2,7448,0,8,1,0
39,16,78,0,2,8348,1,10,1,1
28,15,28,0,1,-1,0,0,1,1
56,21,168,280,3,4481,627184,5,0,0
196,25,588,3920,3,-1,3461289,0,0,1
26,17,52,0,2,7415,38008,6,0,0
42,34,84,84,2,1535,4641,2,1,1
63,20,189,63,3,-1,0,3,1,1
24,16,48,0,2,2695,1453975,1,0,0
60,16,120,0,2,7133,12,7,0,0
58,17,232,116,4,12184,4150,5,1,0
60,13,120,480,2,7420,285,7,0,0
64,21,192,0,3,7578,2639822,5,0,0
45,17,90,135,2,2299,0,2,1,0
27,18,54,0,2,5330,243844,5,0,0
263,25,789,0,3,7083,17964,3,1,1
53,17,159,106,3,-1,0,0,1,1
49,15,98,147,2,9285,121,7,1,0
46,14,92,46,2,-1,340,7,1,0
44,19,132,0,3,-1,632297,1,0,0
80,13,80,560,1,2699,12157,4,0,0
125,38,250,125,2,322,126941,0,1,1
46,13,46,46,1,3208,0,0,1,1
50,24,150,0,3,5207,27218,5,0,0
34,25,68,0,2,1400,5664469,3,0,0
159,13,1431,159,9,1620,2363,4,1,1
42,24,126,0,3,7083,17964,3,1,1
27,18,54,0,2,1985,0,2,0,0
45,17,135,0,3,8149,12761,6,0,0
50,43,150,150,3,4081,0,0,1,1
61,17,61,61,1,-1,6104856,1,1,1
41,15,82,123,2,5886,184,6,0,0
32,24,64,0,2,3919,1841877,4,0,0
127,50,508,127,4,3993,5707171,0,1,1
57,17,171,0,3,5396,0,4,0,0
61,20,183,0,3,6056,0,3,0,0
122,46,610,0,5,4003,5816617,0,1,1
42,19,126,0,3,-1,0,0,1,1
20,13,40,0,2,7740,420949,2,0,0
29,22,58,0,2,7297,0,5,0,0
62,22,124,0,2,127,0,0,1,1
43,34,172,129,4,5614,0,5,1,1
39,19,78,0,2,6334,16251,4,0,0
105,50,315,525,3,1454,0,0,1,1
140,10,420,0,3,-1,31306,5,1,0
70,38,280,140,4,5616,0,5,1,1
74,25,148,370,2,6613,127814,4,0,0
27,18,54,27,2,479,766225,1,0,1
28,13,56,0,2,6993,8740,5,0,0
22,13,44,0,2,-1,5750434,3,0,0
13,6,13,0,1,5442,13336,4,0,0
99,15,198,0,2,8346,1,10,1,1
44,16,88,0,2,8348,1,10,1,1
35,26,70,0,2,7295,0,5,1,1
30,21,60,0,2,6956,1026485,3,0,0
72,15,288,0,4,8345,1,10,0,0
101,22,202,0,2,2176,77953,3,0,0
29,20,58,29,2,7365,624160,5,0,0
26,19,52,0,2,5159,0,8,0,0
70,45,350,140,5,5616,0,5,1,1
40,17,80,0,2,5891,35,10,0,0
118,42,472,0,4,3992,5697976,0,1,1
35,11,35,70,1,-1,0,2,1,0
68,42,272,0,4,4003,5816617,0,1,1
31,22,93,31,3,2381,721319,3,0,0
43,15,86,0,2,5640,2,10,0,0
41,15,164,0,4,-1,0,0,1,1
99,15,198,0,2,8347,1,10,1,1
99,12,99,198,1,1706,4830221,2,1,1
28,20,56,0,2,5340,9876852,2,1,0
53,28,106,0,2,7616,2190,5,1,0
34,25,68,0,2,7295,0,5,1,1
23,16,46,0,2,4781,547473,4,0,0
39,16,78,0,2,8348,1,10,0,1
34,25,68,34,2,5394,365936,5,0,0
67,14,67,0,1,507,519579,0,1,1
49,17,98,0,2,6435,323,7,0,0
74,23,222,0,3,1528,0,0,1,1
206,21,618,0,3,7905,155,7,1,1
106,19,212,106,2,2046,0,0,1,1
174,14,1392,522,8,-2,0,0,1,1
28,19,56,0,2,3726,123374,5,0,0
60,24,120,60,2,667,0,0,1,1
64,26,128,64,2,5062,0,1,1,1
29,20,29,0,1,4912,10421238,2,0,0
62,31,186,186,3,8047,1577,5,0,0
261,13,1566,0,6,31,0,0,1,1
68,14,136,204,2,5409,9424,6,0,0
165,21,660,990,4,-1,0,0,1,1
62,22,124,186,2,4582,134900,4,0,0
29,21,58,0,2,2087,6125655,2,0,0
56,16,112,0,2,8347,1,10,1,1
33,14,66,0,2,1953,4360,3,1,1
443,19,886,886,2,2615,0,2,1,1
23,15,23,0,1,-1,0,0,1,1
42,8,84,0,2,-1,569875,5,1,0
47,18,94,94,2,2887,596193,4,0,0
43,14,129,0,3,7160,2336,3,1,0
126,19,126,252,1,1589,0,0,1,1
71,25,142,142,2,4375,654847,4,0,0
70,13,140,210,2,4260,0,4,1,1
33,25,66,0,2,1950,341948,1,1,1
80,13,240,80,3,-2,0,3,1,1
42,29,252,0,6,1629,2884517,1,1,1
19,6,19,0,1,3153,37934,7,1,1
20,11,20,0,1,1002,0,2,0,0
56,21,112,0,2,1393,0,0,0,1
65,7,195,0,3,1079,710503,6,0,1
60,21,120,0,2,1612,0,0,1,1
36,13,72,0,2,8546,5685,6,0,0
49,11,196,0,4,8296,450746,3,0,1
98,13,294,98,3,2618,0,0,1,1
111,17,333,222,3,4609,0,3,1,1
44,30,176,0,4,5627,0,5,1,1
69,34,207,138,3,4852,0,3,0,0
65,10,130,65,2,-1,9421973,1,1,1
29,20,58,0,2,2457,721902,3,0,0
29,20,58,0,2,3938,539425,4,0,0
43,18,86,0,2,9203,688,6,0,0
128,50,512,128,4,4003,5816617,0,1,1
29,21,87,0,3,257,0,0,0,1
63,12,63,252,1,5484,1338,7,0,0
65,16,130,0,2,7131,12,7,0,0
34,26,68,0,2,7296,0,5,1,0
23,14,46,0,2,8645,3133254,4,0,0
28,19,56,0,2,1662,312044,4,0,0
48,15,96,96,2,9283,124,7,0,0
41,19,82,41,2,6388,0,0,1,1
25,13,50,0,2,-1,0,3,0,0
40,18,80,0,2,9202,687,6,0,0
40,8,40,0,1,4465,20110,7,0,0
76,50,304,76,4,3992,5707171,0,1,1
30,21,60,0,2,2523,3308718,2,0,0
58,18,116,174,2,3514,5294,5,0,0
38,16,76,0,2,6220,6192,5,0,0
57,19,171,114,3,5469,637659,5,1,0
64,21,128,64,2,8217,213,8,0,0
47,18,94,47,2,9174,623,7,0,0
183,37,366,3111,2,216,0,0,1,1
41,22,123,41,3,13,0,0,1,1
66,17,264,0,4,3654,1664096,1,1,1
34,13,68,0,2,2948,12791,5,0,0
96,13,96,864,1,9032,690,5,0,0
64,12,192,128,3,-1,844062,4,1,0
35,20,70,0,2,4826,203194,4,1,0
63,37,252,0,4,8916,14605,5,1,1
36,27,72,0,2,7449,0,8,0,0
35,25,70,0,2,-1,0,3,0,0
106,25,318,742,3,-1,0,5,0,0
39,20,39,0,1,-1,0,0,1,1
40,13,80,0,2,2737,0,0,1,1
33,17,66,0,2,8826,53473,5,0,0
115,42,460,0,4,4003,5816617,0,1,1
77,16,231,0,3,7858,586042,4,1,1
108,25,216,432,2,6588,30,4,1,1
